,Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Condition,Mileage,Region,Price,Negotiable
7403,Land Rover,Range Rover,2009,Saudi,Blue,0,1.5674798161793047,0,0,Used,214000.0,Al-Medina,85000.0,False
7404,Kia,Opirus,2009,Saudi,White,1,6.0,0,0,Used,216000.0,Yanbu,16000.0,False
7405,Toyota,Camry,2017,Saudi,White,1,1.5674798161793047,0,0,Used,151233.0,Riyadh,56000.0,False
7409,GMC,Suburban,1994,Saudi,Grey,1,1.5674798161793047,0,0,Used,90531.0,Riyadh,9500.0,False
7410,Toyota,Camry,2014,Saudi,Black,1,9.0,0,0,Used,106000.0,Jeddah,36000.0,False
7411,Toyota,Camry,2017,Saudi,Silver,2,1.5674798161793047,0,0,Used,300000.0,Riyadh,45000.0,False
7412,Toyota,Camry,2007,Saudi,White,0,1.5674798161793047,0,0,Used,420000.0,Al-Medina,25000.0,False
7416,Honda,Accord,2016,Gulf Arabic,Golden,2,2.4,0,0,Used,130000.0,Qassim,61000.0,False
7417,Hyundai,Sonata,2016,Saudi,Silver,1,2.4,0,0,Used,260.0,Dammam,40000.0,False
7420,Hyundai,Creta,2018,Saudi,Red,0,1.6,0,0,Used,11800.0,Besha,56000.0,False
7422,Volvo,XC90,2018,Saudi,Black,0,1.5674798161793047,1,0,Used,26000.0,Dammam,210000.0,False
7423,Mitsubishi,Pajero,2016,Saudi,White,2,3.5,0,0,Used,137000.0,Riyadh,55000.0,False
7425,Toyota,Yaris,2019,Saudi,White,2,1.6,0,0,Used,85000.0,Najran,950.0,False
7426,Chevrolet,Caprice,2006,Saudi,Grey,2,3.6,0,0,Used,380000.0,Riyadh,5000.0,False
7428,GMC,Suburban,2006,Saudi,Silver,2,6.0,0,0,Used,266.0,Yanbu,30000.0,False
7429,Lexus,LX,2014,Saudi,Golden,0,1.5674798161793047,0,0,Used,73000.0,Riyadh,220000.0,False
7430,Toyota,Land Cruiser 70,2020,Saudi,White,0,1.5674798161793047,0,1,Used,45000.0,Taef,2450.0,False
7431,Hyundai,Accent,2020,Saudi,Another Color,2,1.5,0,0,Used,12000.0,Riyadh,42000.0,False
7432,Ford,Marquis,2003,Other,Grey,0,1.0,0,0,Used,300.0,Al-Medina,9000.0,False
7436,Toyota,Prado,2012,Saudi,White,0,4.0,0,1,Used,199000.0,Al-Baha,73000.0,False
7437,Chevrolet,Suburban,1994,Saudi,Green,1,1.5674798161793047,0,0,Used,230000.0,Riyadh,11000.0,False
7438,Ford,Ranger,2015,Saudi,Black,0,3.2,2,1,Used,145000.0,Aseer,65000.0,False
7439,Toyota,Land Cruiser,1990,Saudi,White,0,3.0,0,1,Used,333892.0,Hail,30000.0,False
7441,Isuzu,D-MAX,2016,Saudi,White,2,2.5,2,1,Used,147.0,Aseer,55000.0,False
7443,Nissan,Patrol,2014,Saudi,Another Color,1,5.6,0,0,Used,190000.0,Jazan,105000.0,False
7446,Nissan,Pathfinder,2005,Saudi,Silver,1,3.5,0,1,Used,302000.0,Jeddah,19000.0,False
7447,Lexus,LX,2012,Saudi,White,0,5.7,0,0,Used,201000.0,Dammam,152000.0,False
7454,Lexus,ES,2007,Other,Grey,0,3.5,0,0,Used,196000.0,Jeddah,25000.0,False
7456,Chevrolet,Malibu,2017,Gulf Arabic,Black,0,2.0,0,0,Used,62000.0,Riyadh,69000.0,False
7457,Toyota,Prado,2016,Saudi,White,0,4.0,0,0,Used,143000.0,Jeddah,120000.0,False
7458,Toyota,Furniture,2016,Saudi,White,0,4.0,0,0,Used,235000.0,Taef,85000.0,False
7459,Toyota,Aurion,2015,Saudi,Red,0,1.5674798161793047,0,0,Used,240000.0,Jeddah,55000.0,False
7461,Cadillac,CT6,2018,Saudi,Black,0,1.5674798161793047,0,0,Used,27000.0,Riyadh,150000.0,False
7464,Toyota,Furniture,2014,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,169.0,Riyadh,60000.0,False
7465,Škoda,Superb,2008,Other,Blue,1,1.8,0,0,Used,200000.0,Riyadh,15000.0,False
7466,Audi,A3,2020,Saudi,Red,1,1.5674798161793047,0,0,Used,6000.0,Jeddah,105000.0,False
7468,Dodge,Ram,2017,Saudi,Brown,0,1.5674798161793047,0,0,Used,810000.0,Aseer,2479.0,False
7469,Lincoln,MKZ,2016,Other,White,1,2.0,0,0,Used,112000.0,Makkah,70000.0,False
7471,Hyundai,Accent,2017,Gulf Arabic,Brown,2,1.5674798161793047,0,0,Used,62000.0,Riyadh,27000.0,False
7472,Nissan,Patrol,2016,Saudi,Grey,1,1.5674798161793047,0,0,Used,205.0,Riyadh,120000.0,False
7473,Toyota,Avalon,2014,Saudi,White,2,3.5,0,0,Used,155000.0,Hail,70000.0,False
7475,Hyundai,Elantra,2019,Saudi,Grey,0,2.0,0,0,Used,39000.0,Jubail,65000.0,False
7477,Ford,Expedition,2013,Saudi,White,1,1.5674798161793047,0,0,Used,250000.0,Riyadh,50000.0,False
7479,Mazda,3,2016,Gulf Arabic,Silver,1,1.5674798161793047,0,0,Used,130000.0,Al-Medina,48000.0,False
7480,Hyundai,Tucson,2020,Saudi,Brown,1,2.0,0,0,Used,44000.0,Riyadh,64000.0,False
7481,Nissan,Datsun,1998,Saudi,White,0,2.4,0,1,Used,400000.0,Jeddah,18000.0,False
7482,Mercedes,S,2000,Saudi,Black,1,1.5674798161793047,0,0,Used,100.0,Dammam,15000.0,False
7483,Ford,Expedition,2012,Saudi,Black,1,1.5674798161793047,0,0,Used,161925.0,Riyadh,40000.0,False
7485,Toyota,Land Cruiser,2011,Gulf Arabic,Golden,0,4.5,0,0,Used,193000.0,Jeddah,110000.0,False
7486,Hyundai,Senta fe,2012,Saudi,White,1,2.4,0,0,Used,126000.0,Al-Namas,42000.0,False
7487,Chevrolet,Suburban,2011,Saudi,Black,2,5.3,0,0,Used,203000.0,Riyadh,52000.0,False
7490,Toyota,Hilux,2019,Saudi,White,0,2.7,0,1,Used,28000.0,Aseer,72500.0,False
7492,Hyundai,Elantra,2018,Saudi,Grey,1,1.7,0,0,Used,680.0,Riyadh,40000.0,False
7493,Toyota,Land Cruiser,2002,Saudi,Silver,2,1.1,0,1,Used,325605.0,Jeddah,30000.0,False
7494,Lincoln,The LS,2002,Saudi,Navy,0,1.5674798161793047,0,0,Used,71000.0,Dammam,28000.0,False
7495,Mercedes,E,2019,Saudi,White,0,4.0,0,0,Used,80000.0,Jeddah,190000.0,False
7496,Toyota,Hilux,1997,Saudi,White,2,1.5674798161793047,0,1,Used,30000.0,Al-Medina,13000.0,False
7498,Ford,Expedition,2012,Saudi,Grey,1,3.6,0,0,Used,170000.0,Riyadh,45000.0,False
7503,Nissan,Patrol,2004,Saudi,White,1,4.8,0,1,Used,350000.0,Al-Ahsa,25000.0,False
7504,Hyundai,Accent,2018,Saudi,White,2,1.4,0,0,Used,95000.0,Riyadh,28000.0,False
7507,Nissan,Sentra,2018,Saudi,Silver,2,1.6,0,0,Used,64000.0,Riyadh,36500.0,False
7509,Kia,Rio,2016,Gulf Arabic,White,2,1.4,0,0,Used,180000.0,Riyadh,28000.0,False
7510,GMC,Sierra,2017,Saudi,Navy,0,5.3,0,0,Used,94000.0,Dammam,117000.0,False
7511,BMW,X,2014,Saudi,White,0,5.0,0,0,Used,138000.0,Riyadh,105000.0,False
7514,Toyota,Innova,2016,Saudi,Navy,2,2.7,0,1,Used,141000.0,Jazan,56000.0,False
7515,INFINITI,Q,2015,Saudi,Blue,1,2.0,0,0,Used,74000.0,Riyadh,69500.0,False
7516,Toyota,FJ,2012,Saudi,White,0,1.5674798161793047,0,0,Used,348.0,Taef,65000.0,False
7523,Jeep,Grand Cherokee,2017,Saudi,Silver,0,1.5674798161793047,0,0,Used,13300.0,Najran,3100.0,False
7524,Toyota,Camry,2014,Gulf Arabic,White,2,2.2,0,0,Used,80250.0,Al-Baha,55000.0,False
7527,Toyota,Corolla,2012,Gulf Arabic,White,1,1.6,0,1,Used,185000.0,Al-Medina,20000.0,False
7529,GMC,Suburban,1994,Saudi,Blue,1,5.7,0,0,Used,357624.0,Al-Medina,15000.0,False
7530,Toyota,Corolla,2020,Saudi,Grey,0,1.6,0,0,Used,58000.0,Riyadh,65000.0,False
7531,Lexus,LX,2020,Saudi,White,0,1.5674798161793047,0,0,Used,10000.0,Jeddah,425000.0,False
7534,Lexus,RC,2015,Saudi,Another Color,0,6.0,0,0,Used,186000.0,Jeddah,123000.0,False
7535,GMC,Sierra,2017,Saudi,Silver,0,1.5674798161793047,0,0,Used,166.0,Aseer,105000.0,False
7536,Toyota,Camry,2016,Saudi,White,0,1.5674798161793047,0,0,Used,155.0,Jeddah,58000.0,False
7537,Mitsubishi,L200,2020,Saudi,White,2,2.5,2,1,Used,197.0,Jeddah,71000.0,False
7538,Chevrolet,Tahoe,2016,Saudi,Brown,1,1.5674798161793047,0,0,Used,91000.0,Riyadh,95000.0,False
7542,Mitsubishi,Outlander,2015,Saudi,White,2,2.4,0,0,Used,230000.0,Jeddah,30000.0,False
7546,Chevrolet,Silverado,2010,Saudi,White,2,1.5674798161793047,0,0,Used,143000.0,Dammam,32000.0,False
7548,Mazda,6,2017,Gulf Arabic,Red,1,2.5,0,0,Used,90000.0,Jubail,52000.0,False
7549,Changan,Seven,2020,Other,Silver,2,1.4,0,0,Used,46000.0,Aseer,25000.0,False
7550,Ford,Explorer,2016,Other,Black,1,2.3,0,0,Used,290000.0,Jeddah,79000.0,False
7551,Nissan,Patrol,2013,Saudi,Golden,1,5.6,0,0,Used,328000.0,Riyadh,90000.0,False
7553,Chevrolet,Blazer,2005,Gulf Arabic,Grey,0,1.5674798161793047,0,0,Used,150000.0,Dammam,14000.0,False
7554,BMW,The 3,2014,Saudi,Golden,0,2.0,0,0,Used,84000.0,Jeddah,60000.0,False
7556,Toyota,Hilux,2012,Gulf Arabic,White,2,2.7,0,1,Used,171000.0,Riyadh,47500.0,False
7558,GMC,Envoy,2007,Other,Black,0,1.5674798161793047,0,0,Used,280000.0,Jeddah,13500.0,False
7565,Land Rover,Range Rover,2019,Other,Grey,1,1.5674798161793047,0,0,Used,4200.0,Riyadh,599000.0,False
7569,Peugeot,3008,2012,Other,Silver,0,1.6,0,0,Used,175000.0,Makkah,20000.0,False
7571,Mitsubishi,Pajero,2016,Gulf Arabic,White,1,3.5,0,0,Used,209000.0,Riyadh,50000.0,False
7573,Audi,A4,2009,Gulf Arabic,White,0,1.8,0,0,Used,223000.0,Jeddah,27000.0,False
7577,Mitsubishi,Pajero,2016,Gulf Arabic,White,0,3.5,0,0,Used,190000.0,Dammam,55000.0,False
7578,Toyota,Prado,2021,Saudi,White,1,2.7,0,0,Used,4600.0,Hafar Al-Batin,150000.0,False
7581,Toyota,Land Cruiser,2011,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,1060204.0,Jazan,115000.0,False
7586,Toyota,Land Cruiser,2013,Saudi,White,0,5.7,0,0,Used,257000.0,Riyadh,150000.0,False
7588,Chevrolet,Malibu,2013,Saudi,Red,1,2.4,0,0,Used,233000.0,Abha,20000.0,False
7590,Chevrolet,Optra,2009,Other,Another Color,1,1.5674798161793047,0,1,Used,20000000.0,Riyadh,9000.0,False
7593,GMC,Yukon,2001,Saudi,Another Color,0,1.5674798161793047,0,0,Used,28000.0,Aseer,15000.0,False
7597,Hyundai,Azera,2021,Saudi,Blue,0,3.5,0,0,Used,25000.0,Makkah,2690.0,False
7598,Toyota,Land Cruiser,2019,Saudi,White,0,4.6,0,0,Used,177900.0,Riyadh,220000.0,False
7600,Hyundai,Sonata,2013,Saudi,Silver,1,2.4,0,0,Used,348.0,Dammam,22000.0,False
7602,Hyundai,Sonata,2016,Saudi,White,2,2.4,0,0,Used,191000.0,Riyadh,45000.0,False
7603,Toyota,Yaris,2016,Saudi,Grey,1,1.3,0,0,Used,120000.0,Riyadh,20000.0,False
7604,Chevrolet,Tahoe,2008,Saudi,Black,0,1.5674798161793047,0,0,Used,250000.0,Riyadh,32000.0,False
7606,Toyota,Furniture,2016,Gulf Arabic,Grey,1,2.7,0,0,Used,211000.0,Riyadh,69000.0,False
7607,GMC,Yukon,2011,Saudi,Another Color,0,1.5674798161793047,0,0,Used,350000.0,Riyadh,55000.0,False
7608,Toyota,Avalon,2015,Saudi,White,2,3.5,0,0,Used,120000.0,Dammam,66500.0,False
7612,Nissan,Sunny,2017,Saudi,White,2,1.5,0,0,Used,109763.0,Riyadh,21500.0,False
7613,Hyundai,Accent,2019,Saudi,White,2,1.4,0,0,Used,96000.0,Riyadh,33500.0,False
7614,Renault,Dokker,2019,Saudi,White,2,1.6,0,1,Used,78000.0,Riyadh,28000.0,False
7615,Hyundai,Sonata,2019,Saudi,Brown,2,2.4,0,0,Used,63000.0,Riyadh,60000.0,False
7616,Hyundai,Accent,2018,Saudi,White,2,1.4,0,0,Used,90000.0,Riyadh,27000.0,False
7617,Kia,Rio,2017,Saudi,White,2,1.4,0,0,Used,131000.0,Riyadh,25500.0,False
7618,Hyundai,Accent,2017,Saudi,White,2,1.4,0,0,Used,133000.0,Riyadh,25000.0,False
7619,Hyundai,Accent,2018,Saudi,White,2,1.4,0,0,Used,68000.0,Riyadh,27000.0,False
7620,Nissan,Altima,2017,Saudi,White,2,2.5,0,0,Used,90000.0,Riyadh,39000.0,False
7621,Chevrolet,Caprice,2007,Gulf Arabic,Grey,1,3.6,0,0,Used,263000.0,Riyadh,17000.0,False
7622,Toyota,Furniture,2015,Saudi,White,1,2.7,0,0,Used,300.0,Al-Medina,52000.0,False
7623,Toyota,Land Cruiser 70,2015,Saudi,White,0,2.6,0,1,Used,180000.0,Makkah,80000.0,False
7624,Nissan,Datsun,2015,Saudi,White,0,1.1,0,1,Used,215267.0,Tabouk,31000.0,False
7626,Nissan,Datsun,2015,Other,White,0,2.4,0,1,Used,261000.0,Taef,35000.0,False
7627,Hyundai,Veracruz,2008,Saudi,Silver,2,1.0,0,0,Used,135000.0,Sabya,17000.0,False
7630,Chevrolet,Tahoe,2016,Saudi,Another Color,2,1.5674798161793047,0,0,Used,217000.0,Abha,87000.0,False
7632,Chevrolet,Tahoe,2015,Saudi,Golden,2,5.3,0,0,Used,150000.0,Jeddah,100000.0,False
7633,Chevrolet,Traverse,2009,Other,Navy,1,3.6,0,0,Used,325.0,Al-Medina,18000.0,False
7635,Toyota,Corolla,2013,Saudi,White,2,2.0,0,0,Used,183000.0,Qassim,30000.0,False
7636,Ford,Taurus,2015,Saudi,Another Color,1,1.5674798161793047,0,0,Used,262000.0,Riyadh,55000.0,False
7638,Toyota,Corolla,2020,Saudi,Silver,1,1.6,0,0,Used,11000.0,Riyadh,63000.0,False
7639,Toyota,Avanza,2016,Saudi,White,1,1.5,0,0,Used,130000.0,Al-Ahsa,35000.0,False
7642,Chevrolet,Malibu,2021,Saudi,Black,2,1.5,0,0,Used,24000.0,Arar,1200.0,False
7643,Hyundai,Elantra,2018,Saudi,White,2,2.0,0,0,Used,170000.0,Al-Jouf,43000.0,False
7644,Lexus,RX,2017,Gulf Arabic,Black,0,3.5,0,0,Used,117000.0,Jeddah,180000.0,False
7645,Isuzu,D-MAX,2013,Saudi,White,2,1.5674798161793047,2,1,Used,137000.0,Riyadh,55000.0,False
7646,Genesis,G80,2017,Saudi,Grey,1,3.8,0,0,Used,240000.0,Jeddah,80000.0,False
7647,Toyota,Camry,2014,Saudi,White,2,1.5674798161793047,0,0,Used,166400.0,Makkah,35500.0,False
7648,Ford,Victoria,2011,Other,Blue,1,4.6,0,0,Used,150000.0,Makkah,38000.0,False
7649,Hyundai,i10,2013,Saudi,White,1,1.5674798161793047,0,0,Used,200000.0,Hail,10000.0,False
7654,BMW,The M,2015,Saudi,Black,0,3.0,0,0,Used,20000.0,Jeddah,220000.0,False
7655,Mercedes,C,2018,Saudi,Silver,0,2.1,0,0,Used,10000.0,Jeddah,200000.0,False
7657,Mercedes,S,2015,Saudi,Another Color,1,4.0,0,0,Used,157000.0,Jeddah,215000.0,False
7658,Jeep,Grand Cherokee,2013,Gulf Arabic,Black,0,6.4,0,0,Used,136000.0,Tabouk,85000.0,False
7659,Mercedes,S,2015,Other,Black,0,1.6,0,0,Used,90000.0,Riyadh,225000.0,False
7661,Ford,Taurus,2016,Other,White,0,1.5674798161793047,0,0,Used,200000.0,Riyadh,57000.0,False
7664,Toyota,Camry,2016,Saudi,White,0,2.5,0,0,Used,300000.0,Al-Ahsa,50000.0,False
7666,HAVAL,H6,2021,Other,Another Color,0,2.0,0,0,Used,1100.0,Riyadh,83000.0,False
7670,Toyota,Corolla,2017,Saudi,Brown,2,1.6,0,0,Used,157000.0,Jeddah,47500.0,False
7671,Lexus,ES,2011,Saudi,Another Color,0,1.5674798161793047,0,0,Used,282000.0,Jeddah,53000.0,False
7675,GAC,GS8,2020,Saudi,White,0,2.0,0,0,Used,4900.0,Riyadh,87000.0,False
7676,Chevrolet,Tahoe,2013,Saudi,Brown,1,1.5674798161793047,0,0,Used,200000.0,Riyadh,55000.0,False
7681,GMC,Sierra,2015,Saudi,Black,0,5.3,0,0,Used,196.0,Khobar,75000.0,False
7683,Toyota,Yaris,2017,Saudi,White,1,1.5674798161793047,0,0,Used,179.0,Qassim,35000.0,False
7684,Toyota,Land Cruiser Pickup,1983,Saudi,Bronze,2,1.5,0,1,Used,2580.0,Aseer,15000.0,False
7687,Toyota,Land Cruiser,2019,Other,White,0,5.7,0,0,Used,12400.0,Riyadh,265000.0,False
7688,Kia,Cadenza,2018,Gulf Arabic,Brown,1,3.3,0,0,Used,69000.0,Dammam,71000.0,False
7691,Hyundai,Azera,2021,Saudi,White,2,3.5,0,0,Used,11000.0,Sakaka,120000.0,False
7695,Ford,Expedition,2003,Other,Oily,0,1.5674798161793047,0,0,Used,364800.0,Makkah,11000.0,False
7696,Nissan,Sentra,2014,Saudi,Grey,2,1.4,0,0,Used,191000.0,Al-Medina,22000.0,False
7697,Mitsubishi,L200,2012,Saudi,White,1,4.2,0,1,Used,20000.0,Jazan,20000.0,False
7698,Jeep,Grand Cherokee,2015,Saudi,White,0,5.7,0,0,Used,138000.0,Jeddah,85000.0,False
7702,Ford,Marquis,2003,Other,Silver,2,1.5674798161793047,0,0,Used,300000.0,Riyadh,10000.0,False
7704,Ford,Victoria,2008,Saudi,Bronze,2,1.3,0,0,Used,278.0,Aseer,22000.0,False
7707,Mercedes,S,2006,Saudi,White,0,9.0,0,0,Used,280000.0,Jeddah,58000.0,False
7708,Hyundai,Accent,2019,Saudi,White,2,1.4,0,0,Used,33000.0,Al-Medina,40000.0,False
7709,Chevrolet,Impala,2019,Gulf Arabic,Grey,2,1.5674798161793047,0,0,Used,100200.0,Riyadh,75000.0,False
7710,Hyundai,Accent,2019,Saudi,White,2,1.4,0,0,Used,62400.0,Dammam,40000.0,False
7713,GMC,Yukon,2013,Saudi,Brown,2,5.3,0,0,Used,107000.0,Dammam,75000.0,False
7714,Hyundai,Elantra,2021,Saudi,Grey,1,1.5674798161793047,0,0,Used,7500.0,Makkah,1368.0,False
7715,Nissan,Datsun,2015,Saudi,White,0,4.2,0,1,Used,19000.0,Riyadh,35000.0,False
7716,Cadillac,XT5,2017,Saudi,Silver,0,3.6,0,0,Used,183000.0,Riyadh,108000.0,False
7719,Toyota,Hilux,2017,Saudi,White,1,1.5674798161793047,0,1,Used,124000.0,Jeddah,64000.0,False
7720,Toyota,Hilux,2015,Gulf Arabic,Another Color,0,1.5674798161793047,0,1,Used,215.0,Riyadh,65000.0,False
7722,Chevrolet,Silverado,2010,Gulf Arabic,Red,0,5.3,0,0,Used,228.0,Riyadh,29000.0,False
7723,Toyota,Corolla,2015,Saudi,Blue,0,1.6,0,0,Used,90000.0,Tabouk,45000.0,False
7724,Toyota,Corolla,2015,Gulf Arabic,Blue,0,1.6,0,0,Used,90000.0,Tabouk,45000.0,False
7725,Chrysler,S300,2011,Other,White,0,1.3,0,0,Used,140000.0,Aseer,23000.0,False
7728,Toyota,Camry,1998,Other,Grey,0,1.5674798161793047,0,0,Used,4500000.0,Yanbu,15000.0,False
7730,Mazda,CX9,2020,Saudi,White,0,2.0,0,0,Used,9500.0,Qassim,132000.0,False
7731,Dodge,Challenger,2012,Saudi,Black,0,3.6,0,0,Used,360000.0,Jubail,35000.0,False
7732,JAC,Dyna,2016,Saudi,White,1,1.5674798161793047,2,1,Used,6000.0,Riyadh,55000.0,False
7733,Toyota,Camry,2008,Saudi,Silver,2,2.5,0,1,Used,298000.0,Riyadh,20000.0,False
7735,GMC,Yukon,2008,Saudi,Black,0,7.2,0,0,Used,299000.0,Makkah,30000.0,False
7736,Ford,Fusion,2012,Saudi,White,1,1.5674798161793047,0,0,Used,270.0,Makkah,16500.0,False
7739,Honda,Accord,2010,Saudi,White,1,2.4,0,0,Used,365000.0,Al-Medina,35000.0,False
7743,GMC,Yukon,2007,Saudi,Black,0,4.7,0,0,Used,300000.0,Makkah,35000.0,False
7744,Toyota,Camry,2019,Saudi,White,0,3.5,0,0,Used,86000.0,Dammam,110000.0,False
7746,Nissan,VTC,2015,Saudi,White,1,4.8,0,1,Used,10000.0,Jeddah,75000.0,False
7749,Toyota,Corolla,2020,Gulf Arabic,Silver,0,1.6,0,0,Used,15000.0,Riyadh,75000.0,False
7750,Kia,Rio,2014,Saudi,Silver,2,1.6,0,0,Used,141000.0,Taef,22000.0,False
7751,Hyundai,Sonata,2012,Saudi,White,1,1.5674798161793047,0,0,Used,271800.0,Dammam,24000.0,False
7752,Toyota,Prado,2009,Saudi,Golden,1,1.5674798161793047,0,0,Used,85000.0,Besha,73000.0,False
7753,Fiat,500,2020,Gulf Arabic,Black,0,1.4,0,0,Used,7000.0,Riyadh,115000.0,False
7755,Ford,Taurus,2017,Saudi,Silver,2,3.5,0,0,Used,125000.0,Khobar,62000.0,False
7756,Ford,Flex,2010,Other,Black,2,1.5674798161793047,0,0,Used,248000.0,Al-Medina,20000.0,False
7758,INFINITI,Q,2017,Saudi,Brown,1,1.6,0,0,Used,144000.0,Riyadh,95000.0,False
7759,Ford,Taurus,2019,Saudi,Silver,2,2.0,0,0,Used,54000.0,Riyadh,80000.0,False
7760,Changan,CS75,2020,Saudi,Grey,0,1.8,0,0,Used,44000.0,Riyadh,58000.0,False
7761,Genesis,G80,2019,Saudi,White,0,3.0,0,0,Used,52000.0,Riyadh,130000.0,False
7762,Toyota,Corolla,2015,Saudi,White,2,1.5674798161793047,0,0,Used,312000.0,Khobar,32000.0,False
7766,Mercedes,CLS,2019,Saudi,Red,1,3.5,0,0,Used,25000.0,Al-Ahsa,300000.0,False
7767,Mercedes,S,2014,Other,Grey,0,1.5674798161793047,0,0,Used,179000.0,Riyadh,169000.0,False
7768,GMC,Yukon,2005,Saudi,Another Color,1,5.7,0,0,Used,160.0,Taef,45000.0,False
7769,Chevrolet,Impala,2018,Saudi,Black,1,3.6,0,0,Used,35000.0,Taef,85000.0,False
7770,Hyundai,Tuscani,2015,Saudi,White,2,2.0,0,0,Used,130.0,Jeddah,40000.0,False
7775,Geely,EC7,2014,Other,White,2,1.8,0,1,Used,74000.0,Jazan,13000.0,False
7776,Toyota,Land Cruiser,2018,Saudi,Black,0,5.7,0,0,Used,82000.0,Riyadh,220000.0,False
7777,Hyundai,Sonata,2012,Saudi,White,1,1.5674798161793047,0,0,Used,300.0,Jeddah,21000.0,False
7779,GMC,Acadia,2011,Saudi,Black,1,3.6,0,0,Used,253000.0,Dammam,20000.0,False
7781,Mazda,6,2019,Saudi,White,0,2.5,0,0,Used,50000.0,Jeddah,90000.0,False
7784,Toyota,Corolla,2018,Saudi,Brown,1,1.6,0,0,Used,119.0,Jeddah,36000.0,False
7786,Mercedes,GLC,2020,Gulf Arabic,White,1,2.0,0,0,Used,7000.0,Riyadh,275000.0,False
7787,Hyundai,Tucson,2013,Saudi,White,1,2.0,0,0,Used,213000.0,Makkah,28000.0,False
7788,Toyota,Land Cruiser,2020,Gulf Arabic,White,0,4.6,0,0,Used,19400.0,Dammam,215000.0,False
7789,Toyota,Furniture,2015,Saudi,White,2,1.7,0,0,Used,147000.0,Jeddah,65000.0,False
7790,MG,GS,2016,Saudi,Another Color,0,1.5,0,0,Used,139000.0,Dammam,42000.0,False
7793,Toyota,Camry,2013,Saudi,White,0,1.5674798161793047,0,0,Used,410000.0,Hafar Al-Batin,40000.0,False
7795,Toyota,Hilux,2016,Saudi,White,2,1.4,0,1,Used,8700.0,Riyadh,80000.0,False
7799,Mitsubishi,Pajero,2016,Saudi,Another Color,0,1.5674798161793047,0,0,Used,257000.0,Riyadh,45000.0,False
7800,Chevrolet,Tahoe,2008,Other,Black,0,3.9,0,0,Used,300.0,Aseer,29000.0,False
7801,Changan,CS75,2020,Saudi,Black,0,1.8,0,0,Used,11000.0,Dammam,70000.0,False
7803,Toyota,Corolla,2013,Saudi,White,1,1.6,0,0,Used,220000.0,Jazan,30000.0,False
7804,Chevrolet,Tahoe,2012,Saudi,Red,1,1.5674798161793047,0,0,Used,211.0,Abha,45000.0,False
7805,Mitsubishi,Pajero,2017,Gulf Arabic,Grey,1,3.5,0,0,Used,129000.0,Dammam,65000.0,False
7806,Toyota,Camry,2020,Saudi,Silver,2,2.5,0,0,Used,20000.0,Aseer,92000.0,False
7809,BMW,The 4,2016,Saudi,Grey,0,2.0,0,0,Used,110000.0,Jeddah,120000.0,False
7810,Chevrolet,Tahoe,2015,Saudi,Brown,2,5.3,0,0,Used,199000.0,Dammam,97000.0,False
7811,Lexus,RX,2017,Other,Black,0,3.5,0,0,Used,81000.0,Dammam,165000.0,False
7812,Other,Other,2011,Other,Black,0,1.8,0,1,Used,33000.0,Al-Medina,50000.0,False
7816,Toyota,Camry,2018,Saudi,Silver,0,1.5674798161793047,0,0,Used,150000.0,Jazan,95000.0,False
7817,Mitsubishi,Lancer,2016,Saudi,Red,2,1.6,0,0,Used,18000.0,Jeddah,39000.0,False
7821,Kia,Sportage,2018,Saudi,White,1,2.0,0,0,Used,128000.0,Dammam,60000.0,False
7822,Hyundai,Elantra,2015,Other,Blue,2,1.5674798161793047,0,0,Used,300.0,Riyadh,25000.0,False
7823,Jeep,Wrangler,2020,Gulf Arabic,Black,1,3.6,0,0,Used,4000.0,Dammam,190000.0,False
7824,Hyundai,Sonata,2020,Saudi,Grey,2,1.5674798161793047,0,0,Used,100.0,Jeddah,72910.0,False
7825,Hyundai,Sonata,2020,Saudi,Red,2,1.5674798161793047,0,0,Used,100.0,Jeddah,72910.0,False
7826,Hyundai,Sonata,2020,Saudi,Silver,2,2.5,0,0,Used,100.0,Jeddah,72910.0,False
7827,Audi,Q5,2012,Saudi,Grey,0,1.5674798161793047,0,0,Used,339.0,Jeddah,31000.0,False
7828,Mercedes,SEL,1986,Saudi,Silver,0,3.0,0,0,Used,500000.0,Tabouk,5500.0,False
7829,Toyota,Yaris,2018,Saudi,White,2,1.5,0,0,Used,100000.0,Riyadh,850.0,False
7830,Chevrolet,Malibu,2015,Saudi,Navy,0,1.5674798161793047,0,0,Used,121000.0,Riyadh,17000.0,False
7833,Ford,Marquis,2008,Other,Blue,0,9.0,0,0,Used,115.0,Riyadh,17000.0,False
7834,Hyundai,Azera,2021,Saudi,Bronze,2,3.5,0,0,Used,9000.0,Riyadh,122000.0,False
7835,Ford,Edge,2018,Saudi,Silver,2,1.5,0,0,Used,60000.0,Al-Medina,85000.0,False
7836,Nissan,Sunny,2016,Saudi,Another Color,2,1.5,0,0,Used,146000.0,Riyadh,20000.0,False
7841,Dodge,Challenger,2013,Saudi,Black,0,5.7,0,0,Used,173.0,Jeddah,38000.0,False
7843,GMC,Yukon,2015,Other,Grey,0,1.5674798161793047,0,0,Used,130000.0,Makkah,128000.0,False
7844,Kia,Sportage,2019,Saudi,Red,1,1.6,0,0,Used,57000.0,Jeddah,75000.0,False
